interval,date,boro_nm,category,call_count
daily,2024-02-24,Brooklyn,Potential Crime,974
daily,2024-02-24,Manhattan,Confirmed Crime,538
daily,2024-02-24,Manhattan,Potential Crime,723
daily,2024-02-24,Queens,Confirmed Crime,498
daily,2024-02-24,Queens,Potential Crime,726
daily,2024-02-24,Staten Island,Confirmed Crime,61
daily,2024-02-24,Staten Island,Potential Crime,150
daily,2024-02-25,Bronx,Confirmed Crime,436
daily,2024-02-25,Bronx,Potential Crime,670
daily,2024-02-25,Brooklyn,Confirmed Crime,541
daily,2024-02-25,Brooklyn,Potential Crime,832
daily,2024-02-25,Manhattan,Confirmed Crime,538
daily,2024-02-25,Manhattan,Potential Crime,693
daily,2024-02-25,Queens,Confirmed Crime,474
daily,2024-02-25,Queens,Potential Crime,747
daily,2024-02-25,Staten Island,Confirmed Crime,64
daily,2024-02-25,Staten Island,Potential Crime,136
daily,2024-02-26,Bronx,Confirmed Crime,451
daily,2024-02-26,Bronx,Potential Crime,553
daily,2024-02-26,Brooklyn,Confirmed Crime,631
daily,2024-02-26,Brooklyn,Potential Crime,747
daily,2024-02-26,Manhattan,Confirmed Crime,498
daily,2024-02-26,Manhattan,Potential Crime,611
daily,2024-02-26,Queens,Confirmed Crime,488
daily,2024-02-26,Queens,Potential Crime,632
daily,2024-02-26,Staten Island,Confirmed Crime,57
daily,2024-02-26,Staten Island,Potential Crime,115
daily,2024-02-27,Bronx,Confirmed Crime,468
daily,2024-02-27,Bronx,Potential Crime,535
daily,2024-02-27,Brooklyn,Confirmed Crime,605
daily,2024-02-27,Brooklyn,Potential Crime,803
daily,2024-02-27,Manhattan,Confirmed Crime,539
daily,2024-02-27,Manhattan,Potential Crime,696
daily,2024-02-27,Queens,Confirmed Crime,457
daily,2024-02-27,Queens,Potential Crime,633
daily,2024-02-27,Staten Island,Confirmed Crime,64
daily,2024-02-27,Staten Island,Potential Crime,97
daily,2024-02-28,Bronx,Confirmed Crime,442
daily,2024-02-28,Bronx,Potential Crime,590
daily,2024-02-28,Brooklyn,Confirmed Crime,592
daily,2024-02-28,Brooklyn,Potential Crime,907
daily,2024-02-28,Manhattan,Confirmed Crime,528
daily,2024-02-28,Manhattan,Potential Crime,638
daily,2024-02-28,Queens,Confirmed Crime,446
daily,2024-02-28,Queens,Potential Crime,673
daily,2024-02-28,Staten Island,Confirmed Crime,61
daily,2024-02-28,Staten Island,Potential Crime,133
daily,2024-02-29,Bronx,Confirmed Crime,459
daily,2024-02-29,Bronx,Potential Crime,662
daily,2024-02-29,Brooklyn,Confirmed Crime,624
daily,2024-02-29,Brooklyn,Potential Crime,1010
daily,2024-02-29,Manhattan,Confirmed Crime,511
daily,2024-02-29,Manhattan,Potential Crime,788
daily,2024-02-29,Queens,Confirmed Crime,532
daily,2024-02-29,Queens,Potential Crime,734
daily,2024-02-29,Staten Island,Confirmed Crime,77
daily,2024-02-29,Staten Island,Potential Crime,146
daily,2024-03-01,Bronx,Confirmed Crime,482
daily,2024-03-01,Bronx,Potential Crime,665
daily,2024-03-01,Brooklyn,Confirmed Crime,650
daily,2024-03-01,Brooklyn,Potential Crime,1058
daily,2024-03-01,Manhattan,Confirmed Crime,587
daily,2024-03-01,Manhattan,Potential Crime,800
daily,2024-03-01,Queens,Confirmed Crime,545
daily,2024-03-01,Queens,Potential Crime,699
daily,2024-03-01,Staten Island,Confirmed Crime,74
daily,2024-03-01,Staten Island,Potential Crime,135
daily,2024-03-02,Bronx,Confirmed Crime,416
daily,2024-03-02,Bronx,Potential Crime,595
daily,2024-03-02,Brooklyn,Confirmed Crime,493
daily,2024-03-02,Brooklyn,Potential Crime,836
daily,2024-03-02,Manhattan,Confirmed Crime,494
daily,2024-03-02,Manhattan,Potential Crime,744
daily,2024-03-02,Queens,Confirmed Crime,441
daily,2024-03-02,Queens,Potential Crime,705
daily,2024-03-02,Staten Island,Confirmed Crime,65
daily,2024-03-02,Staten Island,Potential Crime,103
daily,2024-03-03,Bronx,Confirmed Crime,471
daily,2024-03-03,Bronx,Potential Crime,594
daily,2024-03-03,Brooklyn,Confirmed Crime,567
daily,2024-03-03,Brooklyn,Potential Crime,1017
daily,2024-03-03,Manhattan,Confirmed Crime,522
daily,2024-03-03,Manhattan,Potential Crime,794
daily,2024-03-03,Queens,Confirmed Crime,469
daily,2024-03-03,Queens,Potential Crime,753
daily,2024-03-03,Staten Island,Confirmed Crime,75
daily,2024-03-03,Staten Island,Potential Crime,132
daily,2024-03-04,Bronx,Confirmed Crime,503
daily,2024-03-04,Bronx,Potential Crime,564
daily,2024-03-04,Brooklyn,Confirmed Crime,691
daily,2024-03-04,Brooklyn,Potential Crime,849
daily,2024-03-04,Manhattan,Confirmed Crime,586
daily,2024-03-04,Manhattan,Potential Crime,678
daily,2024-03-04,Queens,Confirmed Crime,507
daily,2024-03-04,Queens,Potential Crime,720
daily,2024-03-04,Staten Island,Confirmed Crime,78
daily,2024-03-04,Staten Island,Potential Crime,114
daily,2024-03-05,Bronx,Confirmed Crime,439
daily,2024-03-05,Bronx,Potential Crime,544
daily,2024-03-05,Brooklyn,Confirmed Crime,574
daily,2024-03-05,Brooklyn,Potential Crime,844
daily,2024-03-05,Manhattan,Confirmed Crime,500
daily,2024-03-05,Manhattan,Potential Crime,650
daily,2024-03-05,Queens,Confirmed Crime,412
daily,2024-03-05,Queens,Potential Crime,578
daily,2024-03-05,Staten Island,Confirmed Crime,52
daily,2024-03-05,Staten Island,Potential Crime,118
daily,2024-03-06,Bronx,Confirmed Crime,451
daily,2024-03-06,Bronx,Potential Crime,504
daily,2024-03-06,Brooklyn,Confirmed Crime,565
daily,2024-03-06,Brooklyn,Potential Crime,928
daily,2024-03-06,Manhattan,Confirmed Crime,519
daily,2024-03-06,Manhattan,Potential Crime,678
daily,2024-03-06,Queens,Confirmed Crime,436
daily,2024-03-06,Queens,Potential Crime,665
daily,2024-03-06,Staten Island,Confirmed Crime,55
daily,2024-03-06,Staten Island,Potential Crime,129
daily,2024-03-07,Bronx,Confirmed Crime,488
daily,2024-03-07,Bronx,Potential Crime,648
daily,2024-03-07,Brooklyn,Confirmed Crime,597
daily,2024-03-07,Brooklyn,Potential Crime,977
daily,2024-03-07,Manhattan,Confirmed Crime,551
daily,2024-03-07,Manhattan,Potential Crime,758
daily,2024-03-07,Queens,Confirmed Crime,469
daily,2024-03-07,Queens,Potential Crime,662
daily,2024-03-07,Staten Island,Confirmed Crime,68
daily,2024-03-07,Staten Island,Potential Crime,150
daily,2024-03-08,Bronx,Confirmed Crime,490
daily,2024-03-08,Bronx,Potential Crime,645
daily,2024-03-08,Brooklyn,Confirmed Crime,657
daily,2024-03-08,Brooklyn,Potential Crime,1001
daily,2024-03-08,Manhattan,Confirmed Crime,555
daily,2024-03-08,Manhattan,Potential Crime,749
daily,2024-03-08,Queens,Confirmed Crime,484
daily,2024-03-08,Queens,Potential Crime,803
daily,2024-03-08,Staten Island,Confirmed Crime,70
daily,2024-03-08,Staten Island,Potential Crime,125
daily,2024-03-09,Bronx,Confirmed Crime,414
daily,2024-03-09,Bronx,Potential Crime,591
daily,2024-03-09,Brooklyn,Confirmed Crime,596
daily,2024-03-09,Brooklyn,Potential Crime,911
daily,2024-03-09,Manhattan,Confirmed Crime,516
daily,2024-03-09,Manhattan,Potential Crime,746
daily,2024-03-09,Queens,Confirmed Crime,459
daily,2024-03-09,Queens,Potential Crime,730
daily,2024-03-09,Staten Island,Confirmed Crime,71
daily,2024-03-09,Staten Island,Potential Crime,153
daily,2024-03-10,Bronx,Confirmed Crime,403
daily,2024-03-10,Bronx,Potential Crime,624
daily,2024-03-10,Brooklyn,Confirmed Crime,523
daily,2024-03-10,Brooklyn,Potential Crime,890
daily,2024-03-10,Manhattan,Confirmed Crime,437
daily,2024-03-10,Manhattan,Potential Crime,669
daily,2024-03-10,Queens,Confirmed Crime,435
daily,2024-03-10,Queens,Potential Crime,671
daily,2024-03-10,Staten Island,Confirmed Crime,50
daily,2024-03-10,Staten Island,Potential Crime,141
daily,2024-03-11,Bronx,Confirmed Crime,445
daily,2024-03-11,Bronx,Potential Crime,585
daily,2024-03-11,Brooklyn,Confirmed Crime,595
daily,2024-03-11,Brooklyn,Potential Crime,1018
daily,2024-03-11,Manhattan,Confirmed Crime,588
daily,2024-03-11,Manhattan,Potential Crime,832
daily,2024-03-11,Queens,Confirmed Crime,487
daily,2024-03-11,Queens,Potential Crime,702
daily,2024-03-11,Staten Island,Confirmed Crime,57
daily,2024-03-11,Staten Island,Potential Crime,168
daily,2024-03-12,Bronx,Confirmed Crime,470
daily,2024-03-12,Bronx,Potential Crime,616
daily,2024-03-12,Brooklyn,Confirmed Crime,631
daily,2024-03-12,Brooklyn,Potential Crime,957
daily,2024-03-12,Manhattan,Confirmed Crime,538
daily,2024-03-12,Manhattan,Potential Crime,765
daily,2024-03-12,Queens,Confirmed Crime,485
daily,2024-03-12,Queens,Potential Crime,675
daily,2024-03-12,Staten Island,Confirmed Crime,68
daily,2024-03-12,Staten Island,Potential Crime,135
daily,2024-03-13,Bronx,Confirmed Crime,499
daily,2024-03-13,Bronx,Potential Crime,600
daily,2024-03-13,Brooklyn,Confirmed Crime,633
daily,2024-03-13,Brooklyn,Potential Crime,863
daily,2024-03-13,Manhattan,Confirmed Crime,571
daily,2024-03-13,Manhattan,Potential Crime,787
daily,2024-03-13,Queens,Confirmed Crime,455
daily,2024-03-13,Queens,Potential Crime,711
daily,2024-03-13,Staten Island,Confirmed Crime,63
daily,2024-03-13,Staten Island,Potential Crime,138
daily,2024-03-14,Bronx,Confirmed Crime,509
daily,2024-03-14,Bronx,Potential Crime,601
daily,2024-03-14,Brooklyn,Confirmed Crime,709
daily,2024-03-14,Brooklyn,Potential Crime,981
daily,2024-03-14,Manhattan,Confirmed Crime,581
daily,2024-03-14,Manhattan,Potential Crime,838
daily,2024-03-14,Queens,Confirmed Crime,503
daily,2024-03-14,Queens,Potential Crime,706
daily,2024-03-14,Staten Island,Confirmed Crime,66
daily,2024-03-14,Staten Island,Potential Crime,138
daily,2024-03-15,Bronx,Confirmed Crime,490
daily,2024-03-15,Bronx,Potential Crime,617
daily,2024-03-15,Brooklyn,Confirmed Crime,636
daily,2024-03-15,Brooklyn,Potential Crime,1083
daily,2024-03-15,Manhattan,Confirmed Crime,619
daily,2024-03-15,Manhattan,Potential Crime,788
daily,2024-03-15,Queens,Confirmed Crime,544
daily,2024-03-15,Queens,Potential Crime,784
daily,2024-03-15,Staten Island,Confirmed Crime,64
daily,2024-03-15,Staten Island,Potential Crime,135
daily,2024-03-16,Bronx,Confirmed Crime,504
daily,2024-03-16,Bronx,Potential Crime,649
daily,2024-03-16,Brooklyn,Confirmed Crime,615
daily,2024-03-16,Brooklyn,Potential Crime,1008
daily,2024-03-16,Manhattan,Confirmed Crime,569
daily,2024-03-16,Manhattan,Potential Crime,760
daily,2024-03-16,Queens,Confirmed Crime,507
daily,2024-03-16,Queens,Potential Crime,820
daily,2024-03-16,Staten Island,Confirmed Crime,75
daily,2024-03-16,Staten Island,Potential Crime,130
daily,2024-03-17,Bronx,Confirmed Crime,489
daily,2024-03-17,Bronx,Potential Crime,643
daily,2024-03-17,Brooklyn,Confirmed Crime,596
daily,2024-03-17,Brooklyn,Potential Crime,852
daily,2024-03-17,Manhattan,Confirmed Crime,602
daily,2024-03-17,Manhattan,Potential Crime,711
daily,2024-03-17,Queens,Confirmed Crime,470
daily,2024-03-17,Queens,Potential Crime,757
daily,2024-03-17,Staten Island,Confirmed Crime,59
daily,2024-03-17,Staten Island,Potential Crime,107
daily,2024-03-18,Bronx,Confirmed Crime,492
daily,2024-03-18,Bronx,Potential Crime,570
daily,2024-03-18,Brooklyn,Confirmed Crime,634
daily,2024-03-18,Brooklyn,Potential Crime,841
daily,2024-03-18,Manhattan,Confirmed Crime,571
daily,2024-03-18,Manhattan,Potential Crime,726
daily,2024-03-18,Queens,Confirmed Crime,491
daily,2024-03-18,Queens,Potential Crime,644
daily,2024-03-18,Staten Island,Confirmed Crime,74
daily,2024-03-18,Staten Island,Potential Crime,104
daily,2024-03-19,Bronx,Confirmed Crime,425
daily,2024-03-19,Bronx,Potential Crime,555
daily,2024-03-19,Brooklyn,Confirmed Crime,666
daily,2024-03-19,Brooklyn,Potential Crime,895
daily,2024-03-19,Manhattan,Confirmed Crime,556
daily,2024-03-19,Manhattan,Potential Crime,738
daily,2024-03-19,Queens,Confirmed Crime,444
daily,2024-03-19,Queens,Potential Crime,716
daily,2024-03-19,Staten Island,Confirmed Crime,67
daily,2024-03-19,Staten Island,Potential Crime,140
daily,2024-03-20,Bronx,Confirmed Crime,509
daily,2024-03-20,Bronx,Potential Crime,595
daily,2024-03-20,Brooklyn,Confirmed Crime,597
daily,2024-03-20,Brooklyn,Potential Crime,893
daily,2024-03-20,Manhattan,Confirmed Crime,550
daily,2024-03-20,Manhattan,Potential Crime,728
daily,2024-03-20,Queens,Confirmed Crime,488
daily,2024-03-20,Queens,Potential Crime,617
daily,2024-03-20,Staten Island,Confirmed Crime,62
daily,2024-03-20,Staten Island,Potential Crime,125
daily,2024-03-21,Bronx,Confirmed Crime,432
daily,2024-03-21,Bronx,Potential Crime,625
daily,2024-03-21,Brooklyn,Confirmed Crime,625
daily,2024-03-21,Brooklyn,Potential Crime,920
daily,2024-03-21,Manhattan,Confirmed Crime,591
daily,2024-03-21,Manhattan,Potential Crime,761
daily,2024-03-21,Queens,Confirmed Crime,462
daily,2024-03-21,Queens,Potential Crime,703
daily,2024-03-21,Staten Island,Confirmed Crime,51
daily,2024-03-21,Staten Island,Potential Crime,169
daily,2024-03-22,Bronx,Confirmed Crime,483
daily,2024-03-22,Bronx,Potential Crime,588
daily,2024-03-22,Brooklyn,Confirmed Crime,689
daily,2024-03-22,Brooklyn,Potential Crime,950
daily,2024-03-22,Manhattan,Confirmed Crime,554
daily,2024-03-22,Manhattan,Potential Crime,745
daily,2024-03-22,Queens,Confirmed Crime,454
daily,2024-03-22,Queens,Potential Crime,707
daily,2024-03-22,Staten Island,Confirmed Crime,74
daily,2024-03-22,Staten Island,Potential Crime,139
daily,2024-03-23,Bronx,Confirmed Crime,388
daily,2024-03-23,Bronx,Potential Crime,580
daily,2024-03-23,Brooklyn,Confirmed Crime,540
daily,2024-03-23,Brooklyn,Potential Crime,879
daily,2024-03-23,Manhattan,Confirmed Crime,523
daily,2024-03-23,Manhattan,Potential Crime,719
daily,2024-03-23,Queens,Confirmed Crime,426
daily,2024-03-23,Queens,Potential Crime,702
daily,2024-03-23,Staten Island,Confirmed Crime,50
daily,2024-03-23,Staten Island,Potential Crime,108
daily,2024-03-24,Bronx,Confirmed Crime,438
daily,2024-03-24,Bronx,Potential Crime,620
daily,2024-03-24,Brooklyn,Confirmed Crime,519
daily,2024-03-24,Brooklyn,Potential Crime,920
daily,2024-03-24,Manhattan,Confirmed Crime,557
daily,2024-03-24,Manhattan,Potential Crime,621
daily,2024-03-24,Queens,Confirmed Crime,421
daily,2024-03-24,Queens,Potential Crime,718
daily,2024-03-24,Staten Island,Confirmed Crime,51
daily,2024-03-24,Staten Island,Potential Crime,120
daily,2024-03-25,Bronx,Confirmed Crime,504
daily,2024-03-25,Bronx,Potential Crime,548
daily,2024-03-25,Brooklyn,Confirmed Crime,627
daily,2024-03-25,Brooklyn,Potential Crime,789
daily,2024-03-25,Manhattan,Confirmed Crime,575
daily,2024-03-25,Manhattan,Potential Crime,655
daily,2024-03-25,Queens,Confirmed Crime,455
daily,2024-03-25,Queens,Potential Crime,608
daily,2024-03-25,Staten Island,Confirmed Crime,80
daily,2024-03-25,Staten Island,Potential Crime,94
daily,2024-03-26,Bronx,Confirmed Crime,493
daily,2024-03-26,Bronx,Potential Crime,537
daily,2024-03-26,Brooklyn,Confirmed Crime,581
daily,2024-03-26,Brooklyn,Potential Crime,829
daily,2024-03-26,Manhattan,Confirmed Crime,570
daily,2024-03-26,Manhattan,Potential Crime,669
daily,2024-03-26,Queens,Confirmed Crime,454
daily,2024-03-26,Queens,Potential Crime,582
daily,2024-03-26,Staten Island,Confirmed Crime,69
daily,2024-03-26,Staten Island,Potential Crime,113
daily,2024-03-27,Bronx,Confirmed Crime,460
daily,2024-03-27,Bronx,Potential Crime,597
daily,2024-03-27,Brooklyn,Confirmed Crime,567
daily,2024-03-27,Brooklyn,Potential Crime,815
daily,2024-03-27,Manhattan,Confirmed Crime,576
daily,2024-03-27,Manhattan,Potential Crime,664
daily,2024-03-27,Queens,Confirmed Crime,468
daily,2024-03-27,Queens,Potential Crime,633
daily,2024-03-27,Staten Island,Confirmed Crime,53
daily,2024-03-27,Staten Island,Potential Crime,98
daily,2024-03-28,Bronx,Confirmed Crime,411
daily,2024-03-28,Bronx,Potential Crime,489
daily,2024-03-28,Brooklyn,Confirmed Crime,588
daily,2024-03-28,Brooklyn,Potential Crime,777
daily,2024-03-28,Manhattan,Confirmed Crime,554
daily,2024-03-28,Manhattan,Potential Crime,633
daily,2024-03-28,Queens,Confirmed Crime,443
daily,2024-03-28,Queens,Potential Crime,576
daily,2024-03-28,Staten Island,Confirmed Crime,83
daily,2024-03-28,Staten Island,Potential Crime,107
daily,2024-03-29,Bronx,Confirmed Crime,467
daily,2024-03-29,Bronx,Potential Crime,589
daily,2024-03-29,Brooklyn,Confirmed Crime,623
daily,2024-03-29,Brooklyn,Potential Crime,963
daily,2024-03-29,Manhattan,Confirmed Crime,565
daily,2024-03-29,Manhattan,Potential Crime,771
daily,2024-03-29,Queens,Confirmed Crime,463
daily,2024-03-29,Queens,Potential Crime,663
daily,2024-03-29,Staten Island,Confirmed Crime,69
daily,2024-03-29,Staten Island,Potential Crime,139
daily,2024-03-30,Bronx,Confirmed Crime,524
daily,2024-03-30,Bronx,Potential Crime,560
daily,2024-03-30,Brooklyn,Confirmed Crime,612
daily,2024-03-30,Brooklyn,Potential Crime,893
daily,2024-03-30,Manhattan,Confirmed Crime,524
daily,2024-03-30,Manhattan,Potential Crime,647
daily,2024-03-30,Queens,Confirmed Crime,515
daily,2024-03-30,Queens,Potential Crime,696
daily,2024-03-30,Staten Island,Confirmed Crime,78
daily,2024-03-30,Staten Island,Potential Crime,137
daily,2024-03-31,Bronx,Confirmed Crime,443
daily,2024-03-31,Bronx,Potential Crime,597
daily,2024-03-31,Brooklyn,Confirmed Crime,542
daily,2024-03-31,Brooklyn,Potential Crime,795
daily,2024-03-31,Manhattan,Confirmed Crime,540
daily,2024-03-31,Manhattan,Potential Crime,625
daily,2024-03-31,Queens,Confirmed Crime,541
daily,2024-03-31,Queens,Potential Crime,711
daily,2024-03-31,Staten Island,Confirmed Crime,68
daily,2024-03-31,Staten Island,Potential Crime,100
daily,2024-04-01,Bronx,Confirmed Crime,521
daily,2024-04-01,Bronx,Potential Crime,557
daily,2024-04-01,Brooklyn,Confirmed Crime,619
daily,2024-04-01,Brooklyn,Potential Crime,829
daily,2024-04-01,Manhattan,Confirmed Crime,516
daily,2024-04-01,Manhattan,Potential Crime,669
daily,2024-04-01,Queens,Confirmed Crime,483
daily,2024-04-01,Queens,Potential Crime,623
daily,2024-04-01,Staten Island,Confirmed Crime,63
daily,2024-04-01,Staten Island,Potential Crime,112
daily,2024-04-02,Bronx,Confirmed Crime,416
daily,2024-04-02,Bronx,Potential Crime,520
daily,2024-04-02,Brooklyn,Confirmed Crime,563
daily,2024-04-02,Brooklyn,Potential Crime,790
daily,2024-04-02,Manhattan,Confirmed Crime,518
daily,2024-04-02,Manhattan,Potential Crime,627
daily,2024-04-02,Queens,Confirmed Crime,422
daily,2024-04-02,Queens,Potential Crime,544
daily,2024-04-02,Staten Island,Confirmed Crime,58
daily,2024-04-02,Staten Island,Potential Crime,93
daily,2024-04-03,Bronx,Confirmed Crime,448
daily,2024-04-03,Bronx,Potential Crime,571
daily,2024-04-03,Brooklyn,Confirmed Crime,520
daily,2024-04-03,Brooklyn,Potential Crime,885
daily,2024-04-03,Manhattan,Confirmed Crime,495
daily,2024-04-03,Manhattan,Potential Crime,667
daily,2024-04-03,Queens,Confirmed Crime,417
daily,2024-04-03,Queens,Potential Crime,632
daily,2024-04-03,Staten Island,Confirmed Crime,45
daily,2024-04-03,Staten Island,Potential Crime,101
daily,2024-04-04,Bronx,Confirmed Crime,471
daily,2024-04-04,Bronx,Potential Crime,603
daily,2024-04-04,Brooklyn,Confirmed Crime,627
daily,2024-04-04,Brooklyn,Potential Crime,859
daily,2024-04-04,Manhattan,Confirmed Crime,605
daily,2024-04-04,Manhattan,Potential Crime,765
daily,2024-04-04,Queens,Confirmed Crime,484
daily,2024-04-04,Queens,Potential Crime,691
daily,2024-04-04,Staten Island,Confirmed Crime,64
daily,2024-04-04,Staten Island,Potential Crime,136
daily,2024-04-05,Bronx,Confirmed Crime,489
daily,2024-04-05,Bronx,Potential Crime,563
daily,2024-04-05,Brooklyn,Confirmed Crime,686
daily,2024-04-05,Brooklyn,Potential Crime,1054
daily,2024-04-05,Manhattan,Confirmed Crime,564
daily,2024-04-05,Manhattan,Potential Crime,823
daily,2024-04-05,Queens,Confirmed Crime,536
daily,2024-04-05,Queens,Potential Crime,754
daily,2024-04-05,Staten Island,Confirmed Crime,63
daily,2024-04-05,Staten Island,Potential Crime,151
daily,2024-04-06,Bronx,Confirmed Crime,443
daily,2024-04-06,Bronx,Potential Crime,642
daily,2024-04-06,Brooklyn,Confirmed Crime,606
daily,2024-04-06,Brooklyn,Potential Crime,1006
daily,2024-04-06,Manhattan,Confirmed Crime,560
daily,2024-04-06,Manhattan,Potential Crime,807
daily,2024-04-06,Queens,Confirmed Crime,473
daily,2024-04-06,Queens,Potential Crime,753
daily,2024-04-06,Staten Island,Confirmed Crime,66
daily,2024-04-06,Staten Island,Potential Crime,140
daily,2024-04-07,Bronx,Confirmed Crime,457
daily,2024-04-07,Bronx,Potential Crime,593
daily,2024-04-07,Brooklyn,Confirmed Crime,509
daily,2024-04-07,Brooklyn,Potential Crime,906
daily,2024-04-07,Manhattan,Confirmed Crime,539
